Class	Helper Method Name	Total Number of Calls	Total Number of Distinct Test-Case Callers	Total Number of Multi-called Test Cases
org.apache.commons.math3.analysis.solvers.FieldBracketingNthOrderBrentSolver	org.apache.commons.math3.RealFieldElement getFunctionValueAccuracy()	2	1	1
org.apache.commons.math3.analysis.solvers.FieldBracketingNthOrderBrentSolver	org.apache.commons.math3.RealFieldElement solve(int,org.apache.commons.math3.analysis.RealFieldUnivariateFunction,org.apache.commons.math3.RealFieldElement,org.apache.commons.math3.RealFieldElement,org.apache.commons.math3.RealFieldElement,org.apache.commons.math3.analysis.solvers.AllowedSolution)	2	1	1
org.apache.commons.math3.analysis.solvers.AllowedSolution	org.apache.commons.math3.analysis.solvers.AllowedSolution[] values()	2	2	null
org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils	double solve(org.apache.commons.math3.analysis.UnivariateFunction,double,double)	14	4	1
org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils	double solve(org.apache.commons.math3.analysis.UnivariateFunction,double,double,double)	4	4	null
org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils	double[] bracket(org.apache.commons.math3.analysis.UnivariateFunction,double,double,double)	5	5	null
org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils	double[] bracket(org.apache.commons.math3.analysis.UnivariateFunction,double,double,double,double,double,int)	8	8	null
org.apache.commons.math3.analysis.solvers.LaguerreSolver	org.apache.commons.math3.complex.Complex[] solveAllComplex(double[],double)	2	2	null
org.apache.commons.math3.analysis.solvers.LaguerreSolver	org.apache.commons.math3.complex.Complex solveComplex(double[],double)	2	2	null
org.apache.commons.math3.analysis.solvers.NewtonRaphsonSolver	double solve(int,org.apache.commons.math3.analysis.differentiation.UnivariateDifferentiableFunction,double,double)	13	2	2
org.apache.commons.math3.analysis.solvers.NewtonSolver	double solve(int,org.apache.commons.math3.analysis.DifferentiableUnivariateFunction,double,double)	13	2	2
org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver	int getMaximalOrder()	3	1	1
org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver	double solve(int,org.apache.commons.math3.analysis.UnivariateFunction,double,double,double,org.apache.commons.math3.analysis.solvers.AllowedSolution)	3	2	1
org.apache.commons.math3.analysis.FunctionUtils$10	double value(double)	90	36	30
org.apache.commons.math3.analysis.FunctionUtils$5	double value(double)	91	37	30
org.apache.commons.math3.analysis.FunctionUtils$5	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.FunctionUtils$9$1	double value(double)	90	36	30
org.apache.commons.math3.analysis.FunctionUtils$7	double value(double)	90	36	30
org.apache.commons.math3.analysis.FunctionUtils$11	double value(double[])	16	4	4
org.apache.commons.math3.analysis.FunctionUtils$2	double value(double)	91	37	30
org.apache.commons.math3.analysis.FunctionUtils$2	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatingFunction	double value(double[])	16	4	4
org.apache.commons.math3.analysis.interpolation.BicubicFunction	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolator	org.apache.commons.math3.analysis.MultivariateFunction interpolate(double[][],double[])	2	2	null
org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.interpolation.LinearInterpolator	org.apache.commons.math3.analysis.UnivariateFunction interpolate(double[],double[])	7	5	1
org.apache.commons.math3.analysis.interpolation.TricubicInterpolator$1	boolean isValidPoint(double,double,double)	13	1	1
org.apache.commons.math3.analysis.interpolation.LoessInterpolator	double[] smooth(double[],double[])	18	18	null
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunction	double value(double,double)	28	12	6
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunction	boolean isValidPoint(double,double)	5	1	1
org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolator	org.apache.commons.math3.analysis.TrivariateFunction interpolate(double[],double[],double[],double[][][])	9	3	1
org.apache.commons.math3.analysis.interpolation.SplineInterpolator	org.apache.commons.math3.analysis.UnivariateFunction interpolate(double[],double[])	7	5	1
org.apache.commons.math3.analysis.interpolation.PiecewiseBicubicSplineInterpolatingFunction	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.interpolation.UnivariatePeriodicInterpolator$1	double value(double)	90	36	30
org.apache.commons.math3.analysis.interpolation.MicrosphereProjectionInterpolator$1	double value(double[])	16	4	4
org.apache.commons.math3.analysis.interpolation.TricubicFunction	double value(double,double,double)	6	2	2
org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction$5	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolator	void addSamplePoint(org.apache.commons.math3.FieldElement,org.apache.commons.math3.FieldElement[][])	17	10	4
org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolator	org.apache.commons.math3.FieldElement[] value(org.apache.commons.math3.FieldElement)	11	9	1
org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolator	org.apache.commons.math3.FieldElement[][] derivatives(org.apache.commons.math3.FieldElement,int)	6	4	1
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolator	org.apache.commons.math3.analysis.BivariateFunction interpolate(double[],double[],double[][])	7	3	1
org.apache.commons.math3.analysis.interpolation.DividedDifferenceInterpolator	org.apache.commons.math3.analysis.UnivariateFunction interpolate(double[],double[])	3	3	null
org.apache.commons.math3.analysis.interpolation.NevilleInterpolator	org.apache.commons.math3.analysis.UnivariateFunction interpolate(double[],double[])	3	3	null
org.apache.commons.math3.analysis.interpolation.UnivariatePeriodicInterpolator	org.apache.commons.math3.analysis.UnivariateFunction interpolate(double[],double[])	5	5	null
org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction$3	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction$1	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction$2	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunction	double value(double,double,double)	10	4	4
org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunction	boolean isValidPoint(double,double,double)	13	1	1
org.apache.commons.math3.analysis.interpolation.HermiteInterpolator	void addSamplePoint(double,double[][])	17	10	4
org.apache.commons.math3.analysis.interpolation.HermiteInterpolator	org.apache.commons.math3.analysis.polynomials.PolynomialFunction[] getPolynomials()	8	7	1
org.apache.commons.math3.analysis.interpolation.HermiteInterpolator	double[] value(double)	4	4	null
org.apache.commons.math3.analysis.interpolation.HermiteInterpolator	org.apache.commons.math3.analysis.differentiation.DerivativeStructure[] value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	12	10	2
org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction	double value(double,double,double)	12	4	4
org.apache.commons.math3.analysis.interpolation.AkimaSplineInterpolator	org.apache.commons.math3.analysis.UnivariateFunction interpolate(double[],double[])	5	1	1
org.apache.commons.math3.analysis.interpolation.MicrosphereProjectionInterpolator	org.apache.commons.math3.analysis.MultivariateFunction interpolate(double[][],double[])	2	1	1
org.apache.commons.math3.analysis.interpolation.BicubicInterpolator$1	boolean isValidPoint(double,double)	5	1	1
org.apache.commons.math3.analysis.interpolation.PiecewiseBicubicSplineInterpolator	org.apache.commons.math3.analysis.BivariateFunction interpolate(double[],double[],double[][])	12	3	1
org.apache.commons.math3.analysis.interpolation.TricubicSplineFunction	double value(double,double,double)	6	2	2
org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolator	org.apache.commons.math3.analysis.BivariateFunction interpolate(double[],double[],double[][])	15	6	2
org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction$4	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.interpolation.BicubicInterpolatingFunction	double value(double,double)	20	8	4
org.apache.commons.math3.analysis.interpolation.BicubicInterpolatingFunction	boolean isValidPoint(double,double)	5	1	1
org.apache.commons.math3.analysis.interpolation.TricubicInterpolator	org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunction interpolate(double[],double[],double[],double[][][])	10	4	1
org.apache.commons.math3.analysis.interpolation.BicubicInterpolator	org.apache.commons.math3.analysis.BivariateFunction interpolate(double[],double[],double[][])	5	1	1
org.apache.commons.math3.analysis.FunctionUtils$8	double value(double)	91	37	30
org.apache.commons.math3.analysis.FunctionUtils$8	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.FunctionUtils	org.apache.commons.math3.analysis.UnivariateFunction compose(org.apache.commons.math3.analysis.UnivariateFunction[])	9	3	1
org.apache.commons.math3.analysis.FunctionUtils	org.apache.commons.math3.analysis.differentiation.UnivariateDifferentiableFunction compose(org.apache.commons.math3.analysis.differentiation.UnivariateDifferentiableFunction[])	10	3	1
org.apache.commons.math3.analysis.FunctionUtils	org.apache.commons.math3.analysis.UnivariateFunction add(org.apache.commons.math3.analysis.UnivariateFunction[])	7	5	1
org.apache.commons.math3.analysis.FunctionUtils	org.apache.commons.math3.analysis.UnivariateFunction multiply(org.apache.commons.math3.analysis.UnivariateFunction[])	2	1	1
org.apache.commons.math3.analysis.FunctionUtils	org.apache.commons.math3.analysis.differentiation.UnivariateDifferentiableFunction multiply(org.apache.commons.math3.analysis.differentiation.UnivariateDifferentiableFunction[])	3	1	1
org.apache.commons.math3.analysis.FunctionUtils	org.apache.commons.math3.analysis.UnivariateFunction combine(org.apache.commons.math3.analysis.BivariateFunction,org.apache.commons.math3.analysis.UnivariateFunction,org.apache.commons.math3.analysis.UnivariateFunction)	3	2	1
org.apache.commons.math3.analysis.FunctionUtils	org.apache.commons.math3.analysis.MultivariateFunction collector(org.apache.commons.math3.analysis.BivariateFunction,double)	4	1	1
org.apache.commons.math3.analysis.FunctionUtils	double[] sample(org.apache.commons.math3.analysis.UnivariateFunction,double,double,int)	4	4	null
org.apache.commons.math3.analysis.FunctionUtils$16$1	double value(double[])	16	4	4
org.apache.commons.math3.analysis.FunctionUtils$17	double value(double[])	16	4	4
org.apache.commons.math3.analysis.FunctionUtils$17	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure[])	4	1	1
org.apache.commons.math3.analysis.function.Asinh	double value(double)	93	37	31
org.apache.commons.math3.analysis.function.Asinh	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.function.Logit	double value(double)	101	41	33
org.apache.commons.math3.analysis.function.Logit	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	50	17	9
org.apache.commons.math3.analysis.function.Minus	double value(double)	93	37	31
org.apache.commons.math3.analysis.function.Minus	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.function.HarmonicOscillator$Parametric	double value(double,double[])	5	3	1
org.apache.commons.math3.analysis.function.HarmonicOscillator$Parametric	double[] gradient(double,double[])	3	3	null
org.apache.commons.math3.analysis.function.Ceil	double value(double)	90	36	30
org.apache.commons.math3.analysis.function.StepFunction	double value(double)	116	39	33
org.apache.commons.math3.analysis.function.Expm1	double value(double)	101	37	31
org.apache.commons.math3.analysis.function.Expm1	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.function.Tanh	double value(double)	93	37	31
org.apache.commons.math3.analysis.function.Tanh	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.function.Inverse	double value(double)	93	37	31
org.apache.commons.math3.analysis.function.Inverse	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.function.Acos	double value(double)	93	37	31
org.apache.commons.math3.analysis.function.Acos	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.function.Logistic	double value(double)	97	39	32
org.apache.commons.math3.analysis.function.Logistic	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	42	15	9
org.apache.commons.math3.analysis.function.Divide	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.function.Add	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.function.Logistic$Parametric	double value(double,double[])	3	3	null
org.apache.commons.math3.analysis.function.Logistic$Parametric	double[] gradient(double,double[])	6	6	null
org.apache.commons.math3.analysis.function.Constant	double value(double)	93	37	31
org.apache.commons.math3.analysis.function.Constant	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.function.Sigmoid$Parametric	double value(double,double[])	5	3	1
org.apache.commons.math3.analysis.function.Sigmoid$Parametric	double[] gradient(double,double[])	3	3	null
org.apache.commons.math3.analysis.function.Acosh	double value(double)	93	37	31
org.apache.commons.math3.analysis.function.Acosh	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.function.Cbrt	double value(double)	93	37	31
org.apache.commons.math3.analysis.function.Cbrt	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.function.Logit$Parametric	double value(double,double[])	7	5	1
org.apache.commons.math3.analysis.function.Logit$Parametric	double[] gradient(double,double[])	2	2	null
org.apache.commons.math3.analysis.function.Sinc	double value(double)	98	41	32
org.apache.commons.math3.analysis.function.Sinc	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	45	18	9
org.apache.commons.math3.analysis.function.Sinh	double value(double)	93	37	31
org.apache.commons.math3.analysis.function.Sinh	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.function.Tan	double value(double)	93	37	31
org.apache.commons.math3.analysis.function.Tan	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.function.Subtract	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.function.Exp	double value(double)	93	37	31
org.apache.commons.math3.analysis.function.Exp	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.function.Multiply	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.function.Atanh	double value(double)	93	37	31
org.apache.commons.math3.analysis.function.Atanh	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.function.Abs	double value(double)	90	36	30
org.apache.commons.math3.analysis.function.Cos	double value(double)	93	37	31
org.apache.commons.math3.analysis.function.Cos	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.function.Gaussian	double value(double)	103	40	33
org.apache.commons.math3.analysis.function.Gaussian	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	52	17	10
org.apache.commons.math3.analysis.function.Log1p	double value(double)	93	37	31
org.apache.commons.math3.analysis.function.Log1p	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.function.Atan	double value(double)	93	37	31
org.apache.commons.math3.analysis.function.Atan	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.function.Cosh	double value(double)	93	37	31
org.apache.commons.math3.analysis.function.Cosh	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.function.Sin	double value(double)	104	39	33
org.apache.commons.math3.analysis.function.Sin	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	45	14	10
org.apache.commons.math3.analysis.function.Power	double value(double)	95	38	31
org.apache.commons.math3.analysis.function.Power	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	42	14	9
org.apache.commons.math3.analysis.function.HarmonicOscillator	double value(double)	115	51	35
org.apache.commons.math3.analysis.function.HarmonicOscillator	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	42	15	9
org.apache.commons.math3.analysis.function.Signum	double value(double)	90	36	30
org.apache.commons.math3.analysis.function.Asin	double value(double)	93	37	31
org.apache.commons.math3.analysis.function.Asin	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.function.Log10	double value(double)	93	37	31
org.apache.commons.math3.analysis.function.Log10	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.function.Identity	double value(double)	93	37	31
org.apache.commons.math3.analysis.function.Identity	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.function.Log	double value(double)	97	39	33
org.apache.commons.math3.analysis.function.Log	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.function.Pow	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.function.Sqrt	double value(double)	94	38	31
org.apache.commons.math3.analysis.function.Sqrt	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	43	16	9
org.apache.commons.math3.analysis.function.Floor	double value(double)	90	36	30
org.apache.commons.math3.analysis.function.Atan2	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.function.Rint	double value(double)	90	36	30
org.apache.commons.math3.analysis.function.Gaussian$Parametric	double value(double,double[])	6	4	1
org.apache.commons.math3.analysis.function.Gaussian$Parametric	double[] gradient(double,double[])	4	4	null
org.apache.commons.math3.analysis.function.Sigmoid	double value(double)	100	40	33
org.apache.commons.math3.analysis.function.Sigmoid	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	52	18	10
org.apache.commons.math3.analysis.function.Ulp	double value(double)	90	36	30
org.apache.commons.math3.analysis.function.Max	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.function.Min	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.FunctionUtils$3$1	double value(double)	90	36	30
org.apache.commons.math3.analysis.FunctionUtils$3	double value(double)	92	36	31
org.apache.commons.math3.analysis.integration.IterativeLegendreGaussIntegrator$1	double value(double)	90	36	30
org.apache.commons.math3.analysis.integration.gauss.GaussIntegratorFactory	org.apache.commons.math3.analysis.integration.gauss.GaussIntegrator legendre(int,double,double)	2	2	null
org.apache.commons.math3.analysis.integration.gauss.GaussIntegratorFactory	org.apache.commons.math3.analysis.integration.gauss.GaussIntegrator legendreHighPrecision(int,double,double)	2	2	null
org.apache.commons.math3.analysis.integration.gauss.GaussIntegratorFactory	org.apache.commons.math3.analysis.integration.gauss.SymmetricGaussIntegrator hermite(int)	3	3	null
org.apache.commons.math3.analysis.integration.gauss.SymmetricGaussIntegrator	double integrate(org.apache.commons.math3.analysis.UnivariateFunction)	8	8	null
org.apache.commons.math3.analysis.integration.gauss.GaussIntegrator	double integrate(org.apache.commons.math3.analysis.UnivariateFunction)	5	5	null
org.apache.commons.math3.analysis.integration.gauss.GaussIntegrator	int getNumberOfPoints()	4	2	2
org.apache.commons.math3.analysis.FunctionUtils$1	double value(double)	90	36	30
org.apache.commons.math3.analysis.FunctionUtils$12	double value(double)	90	36	30
org.apache.commons.math3.analysis.FunctionUtils$13	double value(double)	90	36	30
org.apache.commons.math3.analysis.FunctionUtils$4	double value(double)	90	36	30
org.apache.commons.math3.analysis.FunctionUtils$6$1	double value(double)	90	36	30
org.apache.commons.math3.analysis.FunctionUtils$6	double value(double)	92	36	31
org.apache.commons.math3.analysis.FunctionUtils$14	double value(double)	92	36	31
org.apache.commons.math3.analysis.FunctionUtils$16	double value(double[])	17	5	4
org.apache.commons.math3.analysis.FunctionUtils$16	org.apache.commons.math3.analysis.MultivariateVectorFunction gradient()	2	1	1
org.apache.commons.math3.analysis.FunctionUtils$14$1	double value(double)	90	36	30
org.apache.commons.math3.analysis.differentiation.GradientFunction	double[] value(double[])	4	3	1
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient createConstant(double)	5	5	null
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient createVariable(int,double)	139	69	31
org.apache.commons.math3.analysis.differentiation.SparseGradient	int numVars()	7	7	null
org.apache.commons.math3.analysis.differentiation.SparseGradient	double getDerivative(int)	84	24	18
org.apache.commons.math3.analysis.differentiation.SparseGradient	double getValue()	143	29	15
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient add(org.apache.commons.math3.analysis.differentiation.SparseGradient)	16	12	4
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient add(double)	5	3	1
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient subtract(org.apache.commons.math3.analysis.differentiation.SparseGradient)	35	30	5
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient subtract(double)	5	3	1
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient multiply(org.apache.commons.math3.analysis.differentiation.SparseGradient)	18	10	7
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient multiply(double)	5	5	null
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient multiply(int)	6	2	2
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient divide(org.apache.commons.math3.analysis.differentiation.SparseGradient)	7	7	null
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient negate()	3	1	1
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.Field getField()	10	7	2
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient abs()	10	2	2
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient ceil()	2	1	1
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient floor()	2	1	1
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient rint()	3	1	1
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient signum()	10	1	1
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient copySign(double)	20	1	1
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient hypot(org.apache.commons.math3.analysis.differentiation.SparseGradient,org.apache.commons.math3.analysis.differentiation.SparseGradient)	12	4	2
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient reciprocal()	6	5	1
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient sqrt()	6	6	null
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient cbrt()	2	2	null
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient pow(double)	2	2	null
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient pow(int)	4	2	1
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient pow(org.apache.commons.math3.analysis.differentiation.SparseGradient)	3	2	1
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient pow(double,org.apache.commons.math3.analysis.differentiation.SparseGradient)	8	2	1
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient exp()	11	6	3
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient expm1()	2	2	null
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient log()	4	4	null
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient log10()	2	2	null
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient log1p()	2	2	null
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient cos()	4	4	null
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient sin()	4	4	null
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient tan()	3	3	null
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient atan()	2	2	null
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient atan2(org.apache.commons.math3.analysis.differentiation.SparseGradient,org.apache.commons.math3.analysis.differentiation.SparseGradient)	6	3	1
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient cosh()	2	2	null
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient sinh()	2	2	null
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient tanh()	2	2	null
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient toDegrees()	3	2	1
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient toRadians()	3	2	1
org.apache.commons.math3.analysis.differentiation.SparseGradient	double taylor(double[])	2	2	null
